06, 14, 18, 23, 31, 37
30, 32, 35, 40, 50, 58
20, 32, 40, 46, 52, 54
18, 19, 21, 30, 54, 56
07, 21, 24, 33, 41, 45
17, 24, 27, 29, 31, 49
04, 06, 17, 20, 34, 43
15, 22, 27, 34, 49, 57
11, 23, 28, 37, 40, 41
07, 15, 20, 25, 34, 59
19, 21, 22, 28, 41, 42
03, 23, 29, 31, 42, 53
19, 32, 33, 34, 44, 54
05, 12, 14, 42, 52, 55
05, 19, 26, 41, 44, 50
12, 13, 27, 54, 55, 56
10, 25, 30, 31, 36, 58
09, 23, 34, 37, 52, 56
12, 25, 32, 33, 47, 55
03, 08, 14, 17, 37, 53
17, 39, 44, 48, 55, 59
23, 33, 39, 49, 53, 57
02, 14, 19, 54, 56, 58
